amenity,ele,gnis:feature_id,name,geometry,religion,denomination,addr:city,addr:housenumber,addr:postcode,addr:state,addr:street,opening_hours,operator,operator:short,operator:type,operator:website,operator:wikidata,operator:wikipedia,phone,ref,website,brand,brand:wikidata,short_name,source,wheelchair,addr:housename,cuisine,access,addr:unit,branch,internet_access,official_name,outdoor_seating,takeaway,healthcare,recycling_type,operational_status,wikidata,entrance,display,support,email,presbyterian,service_times,check_date,drive_through,fuel:diesel,fuel:octane_87,fuel:octane_89,fuel:octane_93,self_service,brand:website,brand:wikipedia,shop,not:brand:wikidata,changing_table,fee,unisex,social_facility,social_facility:for,description,delivery,leisure,smoking,atm,alt_name,capacity,socket:type1,socket:chademo,contact:email,contact:youtube,drinking_water,lit,bicycle_parking,fountain,theatre:type,amenity_1,fixme:atp,owner,start_date,name:en,check_date:opening_hours,sport,contact:website,shelter_type,contact:phone,note,service:bicycle:pump,service:bicycle:tools,alcohol,dispensing,healthcare:speciality,post:city,post:housenumber,post:postcode,post:state,post:street,covered,fuel,backrest,colour,material,seats,training,animal_boarding,indoor_seating,parking_space,portable,toilets:disposal,toilets:handwashing,automated,bench,cash_in,cash_out,cash_withdrawal,currency:BCH,currency:USD,currency:XBT,indoor,manufacturer,payment:cash,payment:onchain,url,fuel:Kerosene,microbrewery,parking,contact:facebook,contact:instagram,contact:twitter,opening_hours:drive_through,addr:country,waste,hot_water,bottle,armrest,drink:cola,drink:soft_drink,vending,air_conditioning,bar,diet:fish,diet:seafood,payment:american_express,payment:credit_cards,payment:debit_cards,payment:diners_club,payment:mastercard,payment:visa,reservation,website:menu,addr:full,lgbtq,full_name,socket:type1_combo,socket:type1_combo:output,toilets,diet:local,diet:non-vegetarian,bin,nodes,toilets:wheelchair,grades,emergency,surface,building,capacity:disabled,supervised,building:levels,park_ride,layer,orientation,height,drive_in,fax,compressed_air,internet_access:fee,source_ref,denomination:en,demolished:building,fireplace,tourism,after_school,isced:level,nursery,preschool,bus,public_transport,government,org.pcanet:presbytery,org.pcanet:ref,name:fa,fuel:kerosene,denomination:wikidata,denomination:wikipedia,studio,roof:shape,baby_feeding,theatre,food,check_date:opening_hours:drive_through,wikipedia,old_name,previously,golf_cart,vehicle,screen,building:part,location,fuel:octane_98,picnic_table,was:amenity,building:material,townhall:type,fuel:octane_88,ways,type
place_of_worship,,,Courthouse Community UMC,"POLYGON ((-76.0661043 36.760626, -76.0657173 36.7606115, -76.0657195 36.7605724, -76.0657081 36.760572, -76.0657112 36.7605185, -76.0656549 36.7605164, -76.0656601 36.760428, -76.0657186 36.7604302, -76.0657241 36.7603364, -76.0660027 36.7603468, -76.0661229 36.7603513, -76.0661203 36.7603945, -76.0661465 36.7603955, -76.0661436 36.7604444, -76.0661629 36.7604451, -76.0661576 36.7605368, -76.066142 36.7605362, -76.0661391 36.7605864, -76.0661316 36.7605861, -76.0661305 36.7606049, -76.0661056 36.760604, -76.0661043 36.760626))",christian,methodist,Virginia Beach,2708,23453;23456,VA,Princess Anne Road,,,,,,,,,,https://ccumc.net/,,,,esri/USA_NAD_Addresses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9652851457, 4048928732, 4048928697, 4048928695, 4048928645, 4048928641, 4048928540, 4048928543, 4048928435, 4048928449, 4048928493, 4109937170, 4048928500, 4048928558, 4048928560, 4048928664, 4048928662, 4048928709, 4048928708, 4048928726, 4048928722, 9652851457]",,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuel,,,,"POLYGON ((-76.0546291 36.7524192, -76.0547432 36.7523024, -76.0548184 36.7523499, -76.0547042 36.7524667, -76.0546291 36.7524192))",,,Virginia Beach,,23456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4048920646, 4048920630, 4048920636, 4048920654, 4048920646]",,,,,commercial,,,,,,,30',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuel,,,7-Eleven,"POLYGON ((-76.0631886 36.7558188, -76.0631481 36.7557916, -76.063339 36.7556095, -76.0633794 36.7556387, -76.0631886 36.7558188))",,,Virginia Beach,2444,23456,VA,Nimmo Parkway,,,,,,,,,,,7-Eleven,Q259340,,esri/USA_NAD_Addresses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9652851459, 4048923748, 4048923421, 4048923437, 9652851459]",,,,,roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bank,,,Fulton Bank,"POLYGON ((-76.0859385 36.7775224, -76.0859241 36.7774999, -76.0857974 36.7775459, -76.0857722 36.7775006, -76.0858982 36.7774549, -76.0858545 36.7773752, -76.0859299 36.7773485, -76.0859915 36.7773467, -76.086039 36.7773249, -76.0860535 36.7773372, -76.086048 36.7773435, -76.0860768 36.7773626, -76.0860959 36.7773883, -76.0861032 36.7774177, -76.0860943 36.7774543, -76.0860601 36.7774895, -76.0859757 36.7775319, -76.0859707 36.7775103, -76.0859385 36.7775224))",,,Virginia Beach,3545,23453,,Dam Neck Road,,,,,,,,,,,Fulton Bank,Q16976594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4048969400, 4048969378, 4048969435, 4048969379, 4048969330, 4048968852, 4048968803, 4048968794, 4048968451, 4048968478, 4048968488, 4048968822, 4048968883, 4048969138, 4048969326, 4048969372, 4048969414, 4048969388, 4048969400]",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doctors,,,Princess Anne Health & Rehabilitation,"POLYGON ((-76.088256 36.7716451, -76.0882306 36.7716255, -76.088211 36.7716452, -76.0881702 36.7716175, -76.0881542 36.7716335, -76.0880726 36.771582, -76.0881019 36.7715578, -76.0880367 36.7715124, -76.0880146 36.7715359, -76.0879866 36.771519, -76.0879325 36.7715734, -76.0879639 36.7715951, -76.0879048 36.771659, -76.0878884 36.77165, -76.0878552 36.7716838, -76.0878308 36.771667, -76.0878111 36.7716877, -76.0876992 36.7716165, -76.0877212 36.7715968, -76.0876991 36.771582, -76.0877335 36.7715464, -76.0877184 36.7715365, -76.0878892 36.7713629, -76.08781 36.7713096, -76.0876402 36.771488, -76.087625 36.771479, -76.0875918 36.7715128, -76.087565 36.771496, -76.0875453 36.7715166, -76.0874357 36.7714493, -76.0874565 36.7714296, -76.0874307 36.7714167, -76.0874687 36.7713811, -76.0874489 36.7713702, -76.087514 36.7713055, -76.0875454 36.7713281, -76.087597 36.7712756, -76.0875667 36.7712568, -76.0875936 36.7712344, -76.0875283 36.7711928, -76.0875048 36.7712201, -76.0874208 36.7711667, -76.0874319 36.7711564, -76.0873887 36.7711287, -76.0874096 36.7711091, -76.087384 36.7710923, -76.0874675 36.7710079, -76.0874943 36.7710247, -76.0875092 36.7710058, -76.0875547 36.7710345, -76.0875708 36.7710148, -76.0878179 36.7711749, -76.0878855 36.7711054, -76.0877736 36.7710333, -76.0879223 36.7708842, -76.0880306 36.7709563, -76.0880959 36.7708858, -76.0879233 36.770778, -76.0879283 36.7707704, -76.0878559 36.7707278, -76.0878682 36.7707156, -76.0878262 36.7706889, -76.0878436 36.7706663, -76.087819 36.7706514, -76.0879015 36.7705651, -76.0879259 36.7705819, -76.0879455 36.770565, -76.0879875 36.7705917, -76.0880034 36.7705758, -76.0880815 36.7706291, -76.0881146 36.7705953, -76.0881516 36.7705913, -76.0881877 36.7706159, -76.0882541 36.7705484, -76.0882692 36.7705602, -76.0883037 36.7705236, -76.0883304 36.7705433, -76.0883489 36.7705217, -76.0884515 36.7705888, -76.0884342 36.7706086, -76.0884575 36.7706234, -76.0884255 36.7706582, -76.0884383 36.770667, -76.0882686 36.7708425, -76.0883466 36.7708958, -76.0885153 36.7707145, -76.088528 36.7707253, -76.0885684 36.7706917, -76.0885881 36.7707074, -76.0886114 36.7706859, -76.0887163 36.7707522, -76.0886978 36.7707728, -76.0887222 36.7707915, -76.0886915 36.7708215, -76.0887053 36.7708352, -76.0886449 36.7709019, -76.088681 36.7709285, -76.0886847 36.7709611, -76.0886552 36.7709911, -76.0887358 36.7710387, -76.0887235 36.7710509, -76.0887643 36.7710776, -76.0887457 36.7711002, -76.0887713 36.771117, -76.0886878 36.7712014, -76.0886658 36.7711827, -76.0886436 36.7712062, -76.0886064 36.7711796, -76.0885868 36.7711974, -76.0883386 36.7710353, -76.088287 36.7710869, -76.0882951 36.7710938, -76.0882864 36.7711041, -76.0882957 36.771112, -76.0882871 36.7711214, -76.0882976 36.7711283, -76.0882803 36.7711471, -76.0883141 36.7711688, -76.0885104 36.7712908, -76.0884241 36.77138, -76.0882528 36.7712652, -76.0882392 36.7712792, -76.0882183 36.7712654, -76.0882048 36.7712785, -76.0881836 36.7712637, -76.0881733 36.7712754, -76.0881513 36.771263, -76.0881411 36.7712728, -76.0881167 36.7712563, -76.0880599 36.7713231, -76.088301 36.7714821, -76.0882906 36.7714958, -76.088332 36.7715227, -76.0883165 36.7715404, -76.0883384 36.7715568, -76.088256 36.7716451))",,,Virginia Beach,1948,23456,,Landstown Centre Way,,,,,,,,,,,,,,,,,,,,,,,,,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4048954247, 4048954222, 4048954248, 4048954205, 4048954237, 4048954051, 4048954011, 4048953810, 4048953861, 4048953826, 4048954035, 4048954069, 4048954276, 4048954258, 4048954424, 4048954287, 4048954428, 4048954202, 4048954071, 4048954050, 4048953990, 4048953862, 4048953597, 4048953483, 4048953764, 4048953753, 4048953811, 4048953777, 4048953823, 4048953712, 4048953681, 4048953667, 4048953624, 4048953609, 4048953478, 4048953526, 4048953397, 4048953330, 4048953275, 4048953170, 4048953245, 4048953100, 4048953082, 4048953049, 4048953030, 4048953014, 4048952930, 4048952942, 4048952926, 4048952953, 4048952933, 4048953127, 4048953025, 4048952952, 4048952703, 4048952878, 4048952707, 4048951823, 4048951800, 4048951595, 4048951488, 4048951476, 4048951467, 4048951464, 4048951449, 4048951451, 4048951448, 4048951454, 4048951450, 4048951460, 4048951455, 4048951453, 4048951457, 4048951446, 4048951447, 4048951444, 4048951445, 4048951443, 4048951452, 4048951456, 4048951458, 4048951465, 4048951468, 4048952186, 4048952727, 4048951487, 4048951593, 4048951478, 4048951482, 4048951474, 4048951639, 4048951809, 4048951865, 4048952148, 4048952178, 4048952745, 4048952824, 4048952890, 4048952917, 4048952958, 4048952977, 4048953000, 4048953022, 4048953038, 4048953196, 4048953147, 4048953209, 4048953139, 4048953180, 4048952954, 4048953011, 4048953016, 4048953024, 4048953033, 4048953041, 4048953048, 4048953070, 4048953107, 4048953236, 10205431695, 4048953359, 4048953412, 4048953360, 4048953409, 4048953354, 4048953396, 4048953349, 4048953383, 4048953328, 4048953517, 4048953759, 4048953776, 4048953836, 4048953872, 4048954008, 4048954247]",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
police,3,2331940,Virginia Beach Sheriff's Office,"POLYGON ((-76.0678686 36.7700742, -76.0678384 36.7700274, -76.0678012 36.7700429, -76.0677438 36.769954, -76.0679097 36.7698847, -76.0679646 36.7699696, -76.0679001 36.7699965, -76.0679329 36.7700474, -76.0678686 36.7700742))",,,Virginia Beach,2701,23453,VA,Holland Road,,,,,,,,,,,,,,USGS Geonames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4048951401, 4048951392, 367989594, 4048950981, 4048950977, 4048950983, 4048950987, 4048951398, 4048951401]",,,,,house,,,,,,,24',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
place_of_worship,3,1479331,Piney Grove Church,"POLYGON ((-76.0683916 36.7720286, -76.0684001 36.7720393, -76.0683458 36.7720673, -76.0683283 36.7720452, -76.0683132 36.7720529, -76.0683408 36.7720878, -76.0682147 36.7721526, -76.0679569 36.7718283, -76.0680848 36.7717625, -76.0681138 36.771799, -76.0681273 36.7717921, -76.0681107 36.7717712, -76.068164 36.7717438, -76.0681913 36.7717782, -76.0682083 36.7717694, -76.0682186 36.7717823, -76.0682357 36.7717735, -76.0682458 36.7717863, -76.0682634 36.7717773, -76.0684033 36.7719535, -76.0683882 36.7719612, -76.0683977 36.7719731, -76.0683772 36.7719836, -76.0683883 36.7719976, -76.0683732 36.7720054, -76.0683916 36.7720286))",christian,,Virginia Beach,2804,23453,,Holland Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4048955262, 356569221, 4048955559, 4048955503, 4048955521, 4048955711, 4048956047, 4048954901, 4048954653, 4048954836, 4048954818, 4048954672, 4048954622, 4048954688, 4048954667, 4048954793, 4048954679, 4048954801, 4048954687, 4048955128, 4048955143, 4048955167, 4048955185, 4048955201, 4048955220, 4048955262]",,,,,church,,,,,,,36',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
place_of_worship,,,,"POLYGON ((-76.0821124 36.7802825, -76.082169 36.7802271, -76.0823346 36.7803367, -76.0823382 36.7803558, -76.0823569 36.7803537, -76.0823674 36.7804154, -76.0823442 36.7804172, -76.0823476 36.7804377, -76.0821568 36.7806243, -76.0819218 36.7804689, -76.0821124 36.7802825))",,,Virginia Beach,3220,23453,,Monet Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4048974881, 4048974835, 4048974941, 4048974963, 4048974957, 4048975005, 4048975006, 4048975026, 4048975182, 4048975059, 4048974881]",,,,,church,,,,,,,26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
restaurant,,,LongHorn Steakhouse,"POLYGON ((-76.0896665 36.7755494, -76.0894465 36.7755305, -76.0894747 36.7753205, -76.0897367 36.775343, -76.0897161 36.7754962, -76.0896742 36.7754926, -76.0896665 36.7755494))",,,Virginia Beach,3400,23456,,Princess Anne Road,,,,,,,,,,,LongHorn Steakhouse,Q3259007,,,,,steak_house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4048965291, 4048965241, 4048964741, 4048964794, 4048965158, 4048965153, 4048965291]",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
place_of_worship,,,New Life Presbyterian Church,"POLYGON ((-76.0830966 36.7838515, -76.0831399 36.7838811, -76.0829752 36.784037, -76.0827359 36.7838734, -76.0829006 36.7837175, -76.0830966 36.7838515))",christian,presbyterian,Virginia Beach,3312,23453,,Dam Neck Road,,,,,,,,+1-757-430-0461,,https://www.newlifevb.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4048978642, 4048978648, 4048978676, 4048978645, 4048978629, 4048978642]",,,,,church,,,,,,,21',,,,,,,,,,,,,,,,,James River,773,,,,,,,,,,,,,,,,,,,,,,,,,,
fuel,,,BP,"POLYGON ((-76.0794065 36.7850231, -76.0795943 36.7851478, -76.0795089 36.7852309, -76.0793211 36.7851062, -76.0794065 36.7850231))",,,Virginia Beach,3065,23453,,Holland Road,,,,,,,,,,,BP,Q152057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4048979366, 4048979515, 4048979558, 4048979500, 4048979366]",,,,,shelter,,,,,,,26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuel,,,,"POLYGON ((-76.0843201 36.7810713, -76.0842215 36.7810203, -76.0843808 36.78082, -76.0844807 36.7808732, -76.0843201 36.7810713))",,,Virginia Beach,,23453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4048975534, 4048975509, 4048975368, 4048975411, 4048975534]",,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grave_yard,,,,"POLYGON ((-76.0919151 36.7747962, -76.0919924 36.7747616, -76.0920422 36.7748334, -76.0919648 36.7748681, -76.0919151 36.7747962))",,,Virginia Beach,,23456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4048962828, 4048962655, 4048963096, 4048963171, 4048962828]",,,,,yes,,,,,,,20',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grave_yard,,,,"POLYGON ((-76.0909714 36.7729128, -76.0910167 36.7729031, -76.0910599 36.7729188, -76.0910786 36.7729748, -76.0910545 36.7730079, -76.0910104 36.7730174, -76.0909665 36.7730007, -76.090948 36.7729454, -76.0909714 36.7729128))",,,Virginia Beach,,23456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4048958084, 4048958064, 4048958088, 4048958300, 4048958356, 4048958381, 4048958337, 4048958142, 4048958084]",,,,,yes,,,,,,,27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cinema,,,AMC Lynnhaven 18,"POLYGON ((-76.0728512 36.8163632, -76.0728413 36.8163298, -76.0727089 36.8163553, -76.0726714 36.816229, -76.0726186 36.8162391, -76.0725712 36.8160798, -76.0727053 36.816054, -76.0726922 36.8160097, -76.0727067 36.816, -76.072693 36.8159811, -76.0726691 36.8159481, -76.0726437 36.8158916, -76.0726313 36.8158323, -76.0726351 36.815756, -76.0726156 36.8157526, -76.0726018 36.8157119, -76.0724693 36.8157374, -76.0724213 36.815576, -76.0724755 36.8155656, -76.0724383 36.8154407, -76.0725719 36.8154149, -76.0725631 36.8153855, -76.0727254 36.8153543, -76.0727208 36.8153391, -76.0731438 36.8152577, -76.0731889 36.8154089, -76.0732294 36.8154011, -76.0733251 36.8157227, -76.0732939 36.8157287, -76.0733116 36.8157881, -76.0733417 36.8157823, -76.0734375 36.8161041, -76.0733964 36.8161121, -76.0734417 36.8162642, -76.0730162 36.8163461, -76.0730121 36.8163322, -76.0728512 36.8163632))",,,Virginia Beach,1001,23452,,Lynnhaven Mall Loop,,,,,,,,,,https://www.amctheatres.com/movie-theatres/norfolk/amc-lynnhaven-18,AMC,Q294721,,,,,,,,,,,,,,,,Q43301827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4049044056, 4049044048, 2062873712, 2062873687, 2062873689, 2062873673, 2062873670, 4049043988, 2062873655, 2062873654, 2062873652, 2062873651, 2062873647, 2062873634, 2062873620, 2062873623, 2062873631, 2062873603, 2062873600, 2062873592, 4049043926, 4049043922, 4049043918, 4049043916, 4049043908, 4049043924, 4049043923, 4049043949, 4049043950, 4049043961, 4049043957, 4049044001, 4049044003, 4049044029, 4049044053, 4049044050, 4049044056]",,,,,yes,,,,,,,53',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cafe,,,Atlanta Bread,"POLYGON ((-76.0689208 36.8225594, -76.0689181 36.8224835, -76.0688987 36.822484, -76.0688977 36.8224547, -76.068916 36.8224543, -76.0689134 36.8223781, -76.0691995 36.8223717, -76.0692033 36.8224802, -76.0691784 36.8224808, -76.0691809 36.8225536, -76.0689208 36.8225594))",,,Virginia Beach,675,23452,,Phoenix Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4049045399, 4049045390, 4049045391, 4049045387, 4049045386, 4049045373, 4049045370, 4049045388, 4049045389, 4049045396, 4049045399]",,,,,yes,,,,,,,33',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bank,,,Bank of Hampton Roads,"POLYGON ((-76.0677506 36.82523, -76.0680276 36.8252235, -76.0680408 36.8255916, -76.0677637 36.825598, -76.0677506 36.82523))",,,Virginia Beach,641,23452,,Lynnhaven Parkway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4049046049, 4049046044, 4049046114, 4049046116, 4049046049]",,,,,yes,,,,,,,42',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fast_food,,,Burger King,"POLYGON ((-76.0680659 36.8211268, -76.068065 36.8210995, -76.0680091 36.8211006, -76.0680075 36.8210493, -76.0679769 36.82105, -76.0679734 36.8209401, -76.0679902 36.8209398, -76.0679873 36.8208482, -76.0681269 36.8208453, -76.0681298 36.8209367, -76.0681708 36.8209358, -76.0681736 36.8210237, -76.0681187 36.8210248, -76.0681219 36.8211256, -76.0680659 36.8211268))",,,Virginia Beach,2708,23452,VA,North Mall Drive,Mo-Sa 07:00-18:00; Su 08:00-18:00,,,,,,,+1 757-463-0287,3825,https://www.bk.com/store-locator/store/restaurant_2129,Burger King,Q177054,,,,,burger,,,,wlan,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4049044949, 4049044935, 4049044936, 4049044927, 4049044928, 4049044879, 4049044878, 4049044865, 4049044862, 4049044876, 4049044875, 4049044916, 4049044917, 4049044948, 4049044949]",,,,,yes,,,,,,,32',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fire_station,4,2090098,Fire Station #03 - London Bridge,"POLYGON ((-76.0582948 36.816635, -76.0582952 36.8166408, -76.0582507 36.8166424, -76.0582524 36.8166731, -76.0582786 36.8166722, -76.0582881 36.8168441, -76.0582599 36.8168451, -76.0582671 36.8169754, -76.0579614 36.8169864, -76.0579559 36.8168869, -76.0579142 36.8168884, -76.0579122 36.816853, -76.0579387 36.8168521, -76.0579292 36.8166802, -76.0579536 36.8166793, -76.0579489 36.8165935, -76.0582463 36.8165829, -76.0582473 36.8166021, -76.0582929 36.8166005, -76.0582948 36.816635))",,,Virginia Beach,600,23454,VA,Central Drive,,,,,,,,,,,,,,USGS Geonames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4049044093, 4049044095, 4049044096, 4049044106, 4049044105, 4049044149, 4049044151, 4049044182, 4049044184, 4049044161, 4049044162, 4049044155, 4049044154, 4049044110, 4049044109, 367985614, 4049044084, 4049044089, 4049044088, 4049044093]",,,,,yes,,,,,,,29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
restaurant,,,Las Palmas 2 Mexican Restaurant,"POLYGON ((-76.0724593 36.8163308, -76.072408 36.8163411, -76.0724095 36.8163562, -76.0723361 36.8163703, -76.0723341 36.8163655, -76.0722946 36.816373, -76.072226 36.8161396, -76.0723946 36.8161097, -76.0724083 36.8161583, -76.0723929 36.8161611, -76.0724122 36.8162294, -76.072427 36.8162285, -76.0724593 36.8163308))",,,Virginia Beach,1009,23452,,Lynnhaven Mall Loop,,,,,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2062873718, 12282209254, 12282209253, 2062873726, 4049044057, 2062873702, 2062873679, 2062873676, 4049044011, 4049044012, 4049044020, 4049044018, 2062873718]",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
